id,source_repository,title_repository_record,title_found_on_first_pages,first_author_repository_record,institution_repository_record,funder_repository_record,funding_statement_found,funders_in_funding_statement,funders_named_first20pages,contract_or_handle,year_be,doc_type_repository_record,pages,sha256,record_url,has_abstract_th,chars_abstract_th,has_abstract_en,chars_abstract_en,has_executive_summary,chars_executive_summary,has_acknowledgement,chars_acknowledgement,has_keywords,chars_keywords,has_policy_recommendations,chars_policy_recommendations,has_recommendations,chars_recommendations,has_rq,chars_rq,has_hypothesis,chars_hypothesis,has_objectives,chars_objectives,has_alignment,chars_alignment,has_scope,chars_scope,has_framework,chars_framework,has_definitions,chars_definitions,has_users_section,chars_users_section,has_beneficiaries_section,chars_beneficiaries_section,has_expected_benefit,chars_expected_benefit,has_utilization,chars_utilization,has_outputs,chars_outputs,has_lit_review,chars_lit_review,has_background,chars_background,has_population,chars_population,has_instruments,chars_instruments,has_data_collection,chars_data_collection,has_analysis,chars_analysis,has_ethics,chars_ethics,has_budget,chars_budget,has_workplan,chars_workplan,has_methods,chars_methods,has_results,chars_results,has_discussion_conclusion,chars_discussion_conclusion,has_references,chars_references,has_appendix,chars_appendix,mention_kr,mention_strategy,mention_wwn_plan,mention_trl,mention_srl,mention_users,mention_beneficiaries,mention_policy_rec,mention_ethics_approval,mention_sample_size_basis,mention_informed_consent,mention_expert_validation,mention_limitations,mention_triangulation,mention_budget_amount,objectives_items,rq_count,references_count,references_method,tables_distinct,figures_distinct,grantthai_fields_covered
HSRI-055,HSRI Knowledge Bank,การศึกษาการออกฤทธิ์ของสารสกัดจากพืชสมุนไพร เพื่อใช้ในการรักษาผู้สูงวัยที่มีภาวะกระดูกพรุนและภาวะมวลกล้ามเนื้อน้อย,1,ยุทธนา เพ็งแจ่ม,not in repository record,สถาบันวิจัยระบบสาธารณสุข,1,HSRI;UNIV_INCOME,HSRI;TRF_SRI,hdl 11228/6238; contract 66-016; id hs3238,2568,Technical Report,92,65894f6ef27d5f8e9cdee7b8f0bff6bc823ae34d02eb6e47de02d231aa3cc716,https://kb.hsri.or.th/dspace/handle/11228/6238,1,1694,1,1463,1,14158,1,1860,0,0,0,0,0,0,0,0,0,0,1,665,0,0,0,0,0,0,0,0,1,1670,0,0,0,0,0,0,0,0,1,24754,1,0,1,553,0,0,1,64,1,3866,0,0,0,0,0,0,1,13372,1,33604,1,10157,1,14749,1,1132,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,90,numbered,32,49,CORE.NARRATIVE.METHOD;CORE.NARRATIVE.OBJECTIVES;CORE.NARRATIVE.RATIONALE;CORE.NARRATIVE.REFERENCES;CORE.NARRATIVE.SUMMARY;CORE.NARRATIVE.THEORY;CORE.RESEARCH.GAP;CORE.RESEARCH.NATIONAL_NEED;CORE.RESEARCH.OBJECTIVES;CORE.RESEARCH.PROBLEM;CORE.RESEARCH.THEORETICAL_FOUNDATIONS;DOC.ATTACHMENTS.DOCUMENTS;FUND.CALL.AGENCY;GEO.AREA.RESEARCH_USERS;METHOD.PLAN.ANALYSIS;METHOD.PLAN.DATA_COLLECTION;METHOD.PLAN.DESIGN;METHOD.PLAN.POPULATION;METHOD.PLAN.SAMPLE;RESULTS.CHAIN.USERS;RESULTS.CHAIN.UTILIZATION_DESC
HSRI-056,HSRI Knowledge Bank,ความเปราะบางและปัจจัยเสี่ยงที่เกี่ยวข้อง ประสิทธิผลของโปรแกรมการออกกำลังกายด้วยเครื่องฝึกเดินไอวอร์ค (I-walk) และโปรแกรมการออกกำลังกายที่บ้านต่อความสามารถในการเคลื่อนไหวของผู้สูงอายุไทยในจังหวัดปทุมธานี (ปีที่ 2),1,พัชรี คุณค้ำชู,not in repository record,สถาบันวิจัยระบบสาธารณสุข,1,HSRI,HSRI,hdl 11228/6260; contract 66-114; id hs3252,2568,Technical Report,71,a881793b2725964c864c1b0a3839b30545b8081ffc3b9f5757cd135364dd0674,https://kb.hsri.or.th/dspace/handle/11228/6260,1,3288,1,1696,0,0,0,0,1,145,0,0,0,0,0,0,1,492,0,0,0,0,1,356,1,1069,1,1920,0,0,0,0,1,1348,0,0,0,0,1,8020,1,5808,1,1637,0,0,0,0,1,511,0,0,0,0,0,0,1,4004,1,22595,1,45494,1,13953,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,76,numbered,12,21,CORE.GENERAL.KEYWORDS_EN;CORE.GENERAL.KEYWORDS_TH;CORE.NARRATIVE.FRAMEWORK;CORE.NARRATIVE.METHOD;CORE.NARRATIVE.RATIONALE;CORE.NARRATIVE.REFERENCES;CORE.NARRATIVE.SUMMARY;CORE.NARRATIVE.THEORY;CORE.RESEARCH.BOUNDARY_CONDITIONS;CORE.RESEARCH.CONSTRUCTS;CORE.RESEARCH.GAP;CORE.RESEARCH.HYPOTHESES;CORE.RESEARCH.NATIONAL_NEED;CORE.RESEARCH.PROBLEM;CORE.RESEARCH.RELATIONSHIPS;CORE.RESEARCH.THEORETICAL_FOUNDATIONS;METHOD.PLAN.ANALYSIS;METHOD.PLAN.DESIGN;METHOD.PLAN.POPULATION;METHOD.PLAN.QUALITY;METHOD.PLAN.SAMPLE;METHOD.PLAN.VARIABLES;RESULTS.CHAIN.BENEFIT_SUMMARY
HSRI-057,HSRI Knowledge Bank,ระบบการดูแลผู้พิการในชุมชน,1,พนิดา วสุธาพิทักษ์,not in repository record,"แผนงานพัฒนาระบบสุขภาพชุมชนภายใต้ความร่วมมือระหว่างรัฐบาลไทยกับองค์การอนามัยโลก, สถาบันวิจัยระบบสาธารณสุข",0,,THAIHEALTH;NHSO,hdl 11228/3679; id,2555,Document,51,6b6cf2138b4eafcffdfa548c110de6e6c30e115672d6de1eb9414620b4f06a7c,https://kb.hsri.or.th/dspace/handle/11228/3679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,none,0,0,BUDGET.PLAN.TOTAL;CORE.ALIGNMENT.POLICY_PATHWAY;CORE.GENERAL.TOTAL_BUDGET;METHOD.PLAN.QUALITY
HSRI-058,HSRI Knowledge Bank,การจัดการโรคเรื้อรังในชุมชน,1,พนิดา วสุธาพิทักษ์,not in repository record,"แผนงานพัฒนาระบบสุขภาพชุมชนภายใต้ความร่วมมือระหว่างรัฐบาลไทยกับองค์การอนามัยโลก, สถาบันวิจัยระบบสาธารณสุข",1,,THAIHEALTH;NHSO,hdl 11228/3678; id,2555,Document,53,d1c91eeb49fc92db24bd054fea54b7b7af5eb642f007b26897f89bf93af670c9,https://kb.hsri.or.th/dspace/handle/11228/3678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1267,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7,hanging-indent-estimate,0,2,BUDGET.PLAN.TOTAL;CORE.ALIGNMENT.POLICY_PATHWAY;CORE.GENERAL.TOTAL_BUDGET;CORE.NARRATIVE.REFERENCES;METHOD.PLAN.QUALITY
HSRI-059,HSRI Knowledge Bank,ผลกระทบด้านสุขภาพและเศรษฐศาสตร์จากการติดเชื้อดื้อยาต้านจุลชีพในประเทศไทย,1,ภาณุมาศ ภูมาศ,not in repository record,สถาบันวิจัยระบบสาธารณสุข,1,HSRI;NHSO,HSRI;NHSO,hdl 11228/3861; contract 55-030; id hs2027,2555,Technical Report,49,985fe2f79e517cc9ed3ae955c77848d8d421a81d6e08753bbd97affc0ea5e57b,https://kb.hsri.or.th/dspace/handle/11228/3861,0,0,0,0,1,1925,1,292,1,80,0,0,0,0,0,0,0,0,1,446,0,0,0,0,0,0,1,974,0,0,0,0,1,524,0,0,1,10845,1,7733,1,5823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8655,1,360,1,4393,1,7135,1,22393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,41,numbered,14,9,BUDGET.PLAN.TOTAL;CORE.GENERAL.KEYWORDS_EN;CORE.GENERAL.KEYWORDS_TH;CORE.GENERAL.TOTAL_BUDGET;CORE.NARRATIVE.METHOD;CORE.NARRATIVE.OBJECTIVES;CORE.NARRATIVE.RATIONALE;CORE.NARRATIVE.REFERENCES;CORE.NARRATIVE.SUMMARY;CORE.NARRATIVE.THEORY;CORE.RESEARCH.GAP;CORE.RESEARCH.NATIONAL_NEED;CORE.RESEARCH.OBJECTIVES;CORE.RESEARCH.PROBLEM;CORE.RESEARCH.THEORETICAL_FOUNDATIONS;DOC.ATTACHMENTS.DOCUMENTS;FUND.CALL.AGENCY;METHOD.PLAN.DESIGN;METHOD.PLAN.VARIABLES;RESULTS.CHAIN.BENEFIT_SUMMARY;RESULTS.CHAIN.IMPACTS;RESULTS.CHAIN.OUTCOMES;RESULTS.CHAIN.OUTPUTS
HSRI-061,HSRI Knowledge Bank,การประเมินสมรรถนะระบบหลักประกันสุขภาพในการให้บริการผู้ป่วยโรคสมองขาดเลือด จากหลอดเลือดสมองตีบหรืออุดตัน : กรณีศึกษาโรงพยาบาลธรรมศาสตร์เฉลิมพระเกียรติ,1,สิรินาฏ นิภาพร,not in repository record,สถาบันวิจัยระบบสาธารณสุข,1,,HSRI;NHSO,hdl 11228/4017; contract T56-04; id hs2103,2556,Technical Report,69,2a6f607b441f1609b9f7bfe0a4be4d534fc1cafdde84be326b1d8b1414fda74c,https://kb.hsri.or.th/dspace/handle/11228/4017,0,0,0,0,1,2474,0,0,0,0,0,0,1,15629,0,0,0,0,1,892,0,0,0,0,1,1145,0,0,0,0,0,0,0,0,0,0,1,14352,1,14665,1,3596,0,0,0,0,0,0,1,5998,0,0,0,0,0,0,1,857,1,27392,1,4584,1,3908,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,5,0,30,numbered,11,25,BUDGET.PLAN.TOTAL;CORE.GENERAL.TOTAL_BUDGET;CORE.NARRATIVE.FRAMEWORK;CORE.NARRATIVE.METHOD;CORE.NARRATIVE.OBJECTIVES;CORE.NARRATIVE.RATIONALE;CORE.NARRATIVE.REFERENCES;CORE.NARRATIVE.SUMMARY;CORE.NARRATIVE.THEORY;CORE.RESEARCH.CONSTRUCTS;CORE.RESEARCH.GAP;CORE.RESEARCH.NATIONAL_NEED;CORE.RESEARCH.OBJECTIVES;CORE.RESEARCH.PROBLEM;CORE.RESEARCH.RELATIONSHIPS;CORE.RESEARCH.THEORETICAL_FOUNDATIONS;METHOD.PLAN.ANALYSIS;METHOD.PLAN.DESIGN;METHOD.PLAN.ETHICS;RESULTS.CHAIN.IMPACTS;RESULTS.CHAIN.OUTCOMES;RESULTS.CHAIN.OUTPUTS;RESULTS.CHAIN.UTILIZATION_DESC
HSRI-062,HSRI Knowledge Bank,แนวคิดและทัศนะต่อความเป็นธรรมของกลไกสำคัญในการอภิบาลระบบสุขภาพ,1,กฤษฎา บุญชัย,not in repository record,สถาบันวิจัยระบบสาธารณสุข,0,,HSRI;THAIHEALTH;NHSO,hdl 11228/3896; contract 55-049; id hs2074,2556,Technical Report,84,d1c796fb58be88df837662d0825285bd26f1e6581c3814695fe1e7467ada5eb1,https://kb.hsri.or.th/dspace/handle/11228/3896,0,0,0,0,1,4902,0,0,0,0,0,0,0,0,1,605,0,0,1,341,0,0,1,438,0,0,1,1226,0,0,0,0,0,0,0,0,0,0,0,0,1,3082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1796,1,10404,1,36306,1,8067,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,45,hanging-indent-estimate,0,0,CORE.ALIGNMENT.POLICY_PATHWAY;CORE.NARRATIVE.METHOD;CORE.NARRATIVE.OBJECTIVES;CORE.NARRATIVE.RATIONALE;CORE.NARRATIVE.REFERENCES;CORE.NARRATIVE.SUMMARY;CORE.RESEARCH.BOUNDARY_CONDITIONS;CORE.RESEARCH.NATIONAL_NEED;CORE.RESEARCH.OBJECTIVES;CORE.RESEARCH.PROBLEM;CORE.RESEARCH.RQ.PRIMARY;CORE.RESEARCH.RQ.SECONDARY;METHOD.PLAN.DESIGN;METHOD.PLAN.VARIABLES
HSRI-063,HSRI Knowledge Bank,การป้องกันการติดเชื้อดื้อยาในหออภิบาลผู้ป่วย,1,อะเคื้อ อุณหเลขกะ,not in repository record,สถาบันวิจัยระบบสาธารณสุข,1,HSRI,HSRI,hdl 11228/4265; contract 57-036; id hs2153,2557,Technical Report,92,38eb35072ead8742e19d488d9e8e2bc372ad2f5d501a1d338167e15485e36e2d,https://kb.hsri.or.th/dspace/handle/11228/4265,0,0,0,0,1,7839,1,542,1,112,0,0,0,0,0,0,0,0,1,1402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23009,1,4068,0,0,1,429,0,0,1,551,0,0,0,0,1,9468,0,0,1,107042,1,1983,1,7403,1,14653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,51,hanging-indent-estimate,10,0,BUDGET.PLAN.TOTAL;CORE.GENERAL.KEYWORDS_EN;CORE.GENERAL.KEYWORDS_TH;CORE.GENERAL.TOTAL_BUDGET;CORE.NARRATIVE.OBJECTIVES;CORE.NARRATIVE.RATIONALE;CORE.NARRATIVE.REFERENCES;CORE.NARRATIVE.SUMMARY;CORE.NARRATIVE.THEORY;CORE.RESEARCH.GAP;CORE.RESEARCH.NATIONAL_NEED;CORE.RESEARCH.OBJECTIVES;CORE.RESEARCH.PROBLEM;CORE.RESEARCH.THEORETICAL_FOUNDATIONS;DOC.ATTACHMENTS.DOCUMENTS;FUND.CALL.AGENCY;METHOD.PLAN.ANALYSIS;METHOD.PLAN.INSTRUMENTS;WORK.PLAN.ACTIVITIES
HSRI-064,HSRI Knowledge Bank,การจัดลำดับความสำคัญและจัดทำแผนงานวิจัยด้านระบบบริการสุขภาพระดับชาติ,1,ปิยะ หาญวรวงศ์ชัย,not in repository record,"สถาบันระบบวิจัยสาธารณสุข (สวรส.), สถาบันรับรองคุณภาพสถานพยาบาล (องค์การมหาชน), และคณะแพทยศาสตร์ จุฬาลงกรณ์มหาวิทยาลัย",1,HSRI,HSRI,hdl 11228/4414; contract 57-109; id hs2239,2557,Technical Report,45,70734025aaab29235deb0ed0470d527e648abf6f091b5a591ae5b908af856e1b,https://kb.hsri.or.th/dspace/handle/11228/4414,0,0,0,0,1,7747,1,2557,0,0,0,0,0,0,0,0,0,0,1,773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5121,1,29461,1,11301,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,none,0,0,CORE.ALIGNMENT.POLICY_PATHWAY;CORE.NARRATIVE.METHOD;CORE.NARRATIVE.OBJECTIVES;CORE.NARRATIVE.RATIONALE;CORE.NARRATIVE.SUMMARY;CORE.RESEARCH.NATIONAL_NEED;CORE.RESEARCH.OBJECTIVES;CORE.RESEARCH.PROBLEM;FUND.CALL.AGENCY;METHOD.PLAN.DESIGN;METHOD.PLAN.QUALITY;RESULTS.CHAIN.USERS;RESULTS.CHAIN.UTILIZATION_DESC
HSRI-065,HSRI Knowledge Bank,ไท้เก๊กเพื่อการบำบัดฟื้นฟูผู้ป่วยโรคหลอดเลือดสมองเรื้อรัง,1,มงคล ศริวัฒน์,not in repository record,สถาบันวิจัยระบบสาธารณสุข,1,HSRI,HSRI;THAIHEALTH,hdl 11228/4439; contract 58-006; id hs2256,2558,Technical Report,103,40b01812635aacc11f8ff166d35412c23c92cf9f81a27877eb504b5efb5a502f,https://kb.hsri.or.th/dspace/handle/11228/4439,0,0,0,0,0,0,1,3372,0,0,0,0,0,0,0,0,0,0,1,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19369,1,10721,1,1962,1,3764,1,11273,1,570,0,0,0,0,1,6169,1,642,1,76961,1,7977,1,3310,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5,0,20,numbered,6,2,CORE.ALIGNMENT.POLICY_PATHWAY;CORE.NARRATIVE.METHOD;CORE.NARRATIVE.OBJECTIVES;CORE.NARRATIVE.RATIONALE;CORE.NARRATIVE.REFERENCES;CORE.NARRATIVE.THEORY;CORE.RESEARCH.GAP;CORE.RESEARCH.NATIONAL_NEED;CORE.RESEARCH.OBJECTIVES;CORE.RESEARCH.PROBLEM;CORE.RESEARCH.THEORETICAL_FOUNDATIONS;FUND.CALL.AGENCY;METHOD.PLAN.ANALYSIS;METHOD.PLAN.DATA_COLLECTION;METHOD.PLAN.DESIGN;METHOD.PLAN.ETHICS;METHOD.PLAN.INSTRUMENTS;METHOD.PLAN.POPULATION;METHOD.PLAN.SAMPLE;WORK.PLAN.ACTIVITIES
HSRI-066,HSRI Knowledge Bank,ความพยายามและความสำเร็จของคณะกรรมการกำหนดระบบบริหารยา เวชภัณฑ์ การเบิกจ่ายค่าตรวจวินิจฉัยและค่าบริการทางการแพทย์,0,เดือนเด่น นิคมบริรักษ์,not in repository record,สถาบันวิจัยระบบสาธารณสุข,0,,HSRI;NHSO,hdl 11228/4328; contract 58-042; id hs2206,2558,Technical Report,98,e1269a5f9a5b3d6d1efa0b9b0c5b04d7801841dd158998b246d2c885cb03bc6d,https://kb.hsri.or.th/dspace/handle/11228/4328,0,0,0,0,0,0,0,0,0,0,0,0,1,12218,0,0,0,0,1,1757,0,0,1,3246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18713,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,5,0,0,none,4,3,BUDGET.PLAN.TOTAL;CORE.ALIGNMENT.POLICY_PATHWAY;CORE.GENERAL.TOTAL_BUDGET;CORE.NARRATIVE.OBJECTIVES;CORE.NARRATIVE.RATIONALE;CORE.NARRATIVE.REFERENCES;CORE.RESEARCH.BOUNDARY_CONDITIONS;CORE.RESEARCH.NATIONAL_NEED;CORE.RESEARCH.OBJECTIVES;CORE.RESEARCH.PROBLEM;METHOD.PLAN.QUALITY;RESULTS.CHAIN.UTILIZATION_DESC
HSRI-067,HSRI Knowledge Bank,การตอบสนองและกลไกการดื้อยาต่อกลุ่มอนุพันธ์ artemisinin และยาต้านมาลาเรียที่ใช้ร่วมในเชื้อ Plasmodium falciparum,1,มฑิรุทธ มุ่งถิ่น,not in repository record,สถาบันวิจัยระบบสาธารณสุข,0,,,hdl 11228/4668; contract 57-051; id hs2313,2559,Technical Report,59,9d0d199ca8c662ad65bda7e981cef2af15f06c25ab012c3436b7327d4c715ff3,https://kb.hsri.or.th/dspace/handle/11228/4668,1,4145,0,0,0,0,1,547,1,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10284,0,0,1,5359,1,80,0,0,0,0,0,0,0,0,0,0,1,15172,1,4464,1,13259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,hanging-indent-estimate,19,0,CORE.GENERAL.KEYWORDS_EN;CORE.GENERAL.KEYWORDS_TH;CORE.NARRATIVE.RATIONALE;CORE.NARRATIVE.REFERENCES;CORE.NARRATIVE.SUMMARY;CORE.RESEARCH.NATIONAL_NEED;CORE.RESEARCH.PROBLEM;FUND.CALL.AGENCY;METHOD.PLAN.DATA_COLLECTION;METHOD.PLAN.INSTRUMENTS
HSRI-068,HSRI Knowledge Bank,การพัฒนาชุดวินิจฉัยโรคพิธิโอซีสในคนและในสัตว์ด้วยวิธีอิมมูโนโครมาโตกราฟฟี,1,อลิสา (เดือนเพ็ญ) แสนดี,not in repository record,"สถาบันวิจัยระบบสาธารณสุข (สวรส.), สำนักงานพัฒนาวิทยาศาสตร์และเทคโนโลยีแห่งชาติ (สวทช.), สำนักงานคณะกรรมการวิจัยแห่งชาติ (วช), สถาบันวิจัยจุฬาภรณ์, คณะแพทยศาสตร์ โรงพยาบาลรามาธิบดี",1,HSRI,HSRI,hdl 11228/4664; contract 57-051; id hs2317,2559,Technical Report,26,8c65092d6f79e3d45176e7c8f8d4293d841828118a89480322a66a70ea0e4fba,https://kb.hsri.or.th/dspace/handle/11228/4664,0,0,1,1517,0,0,1,1656,1,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9619,1,5776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3018,1,1211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,none,1,4,CORE.GENERAL.KEYWORDS_EN;CORE.GENERAL.KEYWORDS_TH;CORE.NARRATIVE.RATIONALE;CORE.NARRATIVE.SUMMARY;CORE.NARRATIVE.THEORY;CORE.RESEARCH.GAP;CORE.RESEARCH.NATIONAL_NEED;CORE.RESEARCH.PROBLEM;CORE.RESEARCH.THEORETICAL_FOUNDATIONS;FUND.CALL.AGENCY
HSRI-069,HSRI Knowledge Bank,การศึกษาปัจจัยที่ส่งผลต่อความสำเร็จและแนวทางการขับเคลื่อนการดำเนินงานของคณะกรรมการสาธารณสุขจังหวัด (คสธจ.),1,อุไรวรรณ อินทร์ม่วง,not in repository record,สถาบันวิจัยระบบสาธารณสุข,1,HSRI,HSRI,hdl 11228/4828; contract 60-047; id hs2383,2560,Technical Report,104,7e0bea412dd9bf66d8091e287d2b0f94eeb9a88a4a4cd682de2926da4071b70c,https://kb.hsri.or.th/dspace/handle/11228/4828,1,3658,1,3546,1,129,1,864,0,0,1,6231,1,4221,0,0,0,0,1,333,0,0,1,1469,1,54785,0,0,1,2413,0,0,1,161,1,42,0,0,1,371,1,17838,1,4327,1,1044,0,0,1,213,0,0,1,40,1,3229,1,293,1,44276,1,37835,0,0,1,8492,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,4,0,0,none,4,5,BUDGET.PLAN.ITEMS;BUDGET.PLAN.TOTAL;COMP.STANDARD.HUMAN;CORE.ALIGNMENT.POLICY_PATHWAY;CORE.GENERAL.TOTAL_BUDGET;CORE.NARRATIVE.FRAMEWORK;CORE.NARRATIVE.METHOD;CORE.NARRATIVE.OBJECTIVES;CORE.NARRATIVE.RATIONALE;CORE.NARRATIVE.SUMMARY;CORE.NARRATIVE.THEORY;CORE.RESEARCH.BOUNDARY_CONDITIONS;CORE.RESEARCH.CONSTRUCTS;CORE.RESEARCH.GAP;CORE.RESEARCH.NATIONAL_NEED;CORE.RESEARCH.OBJECTIVES;CORE.RESEARCH.PROBLEM;CORE.RESEARCH.RELATIONSHIPS;CORE.RESEARCH.THEORETICAL_FOUNDATIONS;DOC.ATTACHMENTS.DOCUMENTS;FUND.CALL.AGENCY;GEO.AREA.RESEARCH_USERS;METHOD.PLAN.ANALYSIS;METHOD.PLAN.DESIGN;METHOD.PLAN.ETHICS;METHOD.PLAN.INSTRUMENTS;METHOD.PLAN.POPULATION;METHOD.PLAN.QUALITY;METHOD.PLAN.SAMPLE;RESULTS.CHAIN.BENEFIT_SUMMARY;RESULTS.CHAIN.USERS;RESULTS.CHAIN.UTILIZATION_DESC;RESULTS.CHAIN.UTILIZATION_DOMAIN;WORK.PLAN.ACTIVITIES
HSRI-070,HSRI Knowledge Bank,กรณีศึกษา แนวปฏิบัติที่ดีในการดำเนินการตามกุญแจ PLEASE สู่การเป็น RDU Hospital,0,ชัยรัตน์ ฉายากุล,not in repository record,สถาบันวิจัยระบบสาธารณสุข,1,,,hdl 11228/4902; contract 58-048; id hs2424,2560,Technical Report,30,0ef691acc6ee0aeb1956a7e1a48782b893ee843607794b356bbb25ad5642e06c,https://kb.hsri.or.th/dspace/handle/11228/4902,0,0,0,0,1,3264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,491,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,hanging-indent-estimate,0,0,CORE.ALIGNMENT.POLICY_PATHWAY;CORE.NARRATIVE.REFERENCES;CORE.NARRATIVE.SUMMARY
HSRI-071,HSRI Knowledge Bank,การประเมินผลการนำสู่การปฏิบัติของสามมาตรการเชิงนโยบายของการส่งเสริมสุขภาพสำหรับกลุ่มวัยทำงาน ในระหว่าง ปี 2556 - 2560,1,สุณี วงศ์คงคาเทพ,not in repository record,สถาบันวิจัยระบบสาธารณสุข,1,HSRI,HSRI;THAIHEALTH;NHSO,hdl 11228/5006; contract 60-068; id hs2460,2561,Technical Report,211,4c647137b0cc59699628f4ab6ee50ee100d874e6d8c21f851a378d2e3e6a7a08,https://kb.hsri.or.th/dspace/handle/11228/5006,0,0,0,0,1,6250,1,553,1,162,0,0,1,78220,0,0,0,0,1,2564,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,25510,1,8298,1,112037,1,28551,0,0,0,0,0,0,0,0,0,0,1,0,1,34406,1,14142,1,21590,1,11224,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,11,0,50,numbered,1,0,BUDGET.PLAN.TOTAL;COMP.STANDARD.HUMAN;CORE.ALIGNMENT.POLICY_PATHWAY;CORE.GENERAL.KEYWORDS_EN;CORE.GENERAL.KEYWORDS_TH;CORE.GENERAL.TOTAL_BUDGET;CORE.NARRATIVE.FRAMEWORK;CORE.NARRATIVE.METHOD;CORE.NARRATIVE.OBJECTIVES;CORE.NARRATIVE.RATIONALE;CORE.NARRATIVE.REFERENCES;CORE.NARRATIVE.SUMMARY;CORE.NARRATIVE.THEORY;CORE.RESEARCH.CONSTRUCTS;CORE.RESEARCH.GAP;CORE.RESEARCH.NATIONAL_NEED;CORE.RESEARCH.OBJECTIVES;CORE.RESEARCH.PROBLEM;CORE.RESEARCH.RELATIONSHIPS;CORE.RESEARCH.THEORETICAL_FOUNDATIONS;FUND.CALL.AGENCY;METHOD.PLAN.DESIGN;METHOD.PLAN.ETHICS;METHOD.PLAN.POPULATION;METHOD.PLAN.SAMPLE;RESULTS.CHAIN.IMPACTS;RESULTS.CHAIN.OUTCOMES;RESULTS.CHAIN.OUTPUTS;RESULTS.CHAIN.UTILIZATION_DESC;WORK.PLAN.ACTIVITIES
